country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","08-04-2025 20:00:00",19.1135051,73.008978,SO2,23,23,23
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","08-04-2025 20:00:00",19.0575752,73.0151367,PM2.5,43,291,138
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","08-04-2025 20:00:00",19.0575752,73.0151367,NO2,28,97,62
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","08-04-2025 20:00:00",19.0575752,73.0151367,SO2,7,29,16
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","08-04-2025 20:00:00",19.0575752,73.0151367,CO,16,52,25
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","08-04-2025 20:00:00",18.9767,72.8380,NH3,5,15,9
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","08-04-2025 20:00:00",19.0364585,72.8954371,SO2,4,121,27
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","08-04-2025 20:00:00",19.0364585,72.8954371,OZONE,9,124,91
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","08-04-2025 20:00:00",19.10078,72.87462,PM2.5,46,67,53
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","08-04-2025 20:00:00",19.10078,72.87462,NO2,32,66,46
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","08-04-2025 20:00:00",18.910000,72.820000,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","08-04-2025 20:00:00",18.910000,72.820000,CO,26,28,27
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","08-04-2025 20:00:00",19.137500,72.915056,PM2.5,25,46,35
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","08-04-2025 20:00:00",19.137500,72.915056,NH3,2,2,2
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","08-04-2025 20:00:00",19.000084,72.856730,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","08-04-2025 20:00:00",19.000084,72.856730,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","08-04-2025 20:00:00",19.000084,72.856730,OZONE,65,84,74
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","08-04-2025 20:00:00",19.000083,72.813993,NH3,2,3,2
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","08-04-2025 20:00:00",19.000083,72.813993,CO,34,60,39
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","08-04-2025 20:00:00",19.000083,72.813993,OZONE,18,95,68
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","08-04-2025 20:00:00",21.143383,79.048912,OZONE,1,78,62
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","08-04-2025 20:00:00",19.173852,77.296291,NO2,2,62,23
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","08-04-2025 20:00:00",20.0073285,73.7762427,PM10,42,115,78
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","08-04-2025 20:00:00",20.0073285,73.7762427,NO2,3,29,15
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","08-04-2025 20:00:00",20.0073285,73.7762427,OZONE,32,87,73
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","08-04-2025 20:00:00",20.021503,73.813844,CO,14,62,30
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","08-04-2025 20:00:00",19.1653323,72.922099,OZONE,7,94,78
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","08-04-2025 20:00:00",19.19709,72.82204,PM2.5,42,120,64
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","08-04-2025 20:00:00",18.96702,72.84214,SO2,1,19,8
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","08-04-2025 20:00:00",19.1878657,72.8304069,CO,13,47,19
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","08-04-2025 20:00:00",19.083694,72.920967,CO,8,48,16
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","08-04-2025 20:00:00",19.0632143,72.8456324,NO2,18,220,75
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","08-04-2025 20:00:00",19.1653323,72.922099,NO2,1,57,19
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","08-04-2025 20:00:00"," 16.5038",74.3623,OZONE,2,80,63
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","08-04-2025 20:00:00",17.6336264,75.9132495,PM2.5,55,103,74
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","08-04-2025 20:00:00",17.6336264,75.9132495,NH3,5,30,15
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","08-04-2025 20:00:00",17.6336264,75.9132495,CO,2,52,10
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","08-04-2025 20:00:00",17.6336264,75.9132495,OZONE,28,97,82
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","08-04-2025 20:00:00",17.65439,75.90649,PM2.5,55,177,97
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","08-04-2025 20:00:00",17.65439,75.90649,NH3,2,8,4
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","08-04-2025 20:00:00",17.65439,75.90649,OZONE,14,98,77
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB","08-04-2025 20:00:00",17.6599188,75.9063906,PM2.5,48,84,72
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB","08-04-2025 20:00:00",17.6599188,75.9063906,NO2,55,56,55
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","08-04-2025 20:00:00",19.26777,72.97182,PM10,80,143,115
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","08-04-2025 20:00:00",19.222279,72.957979,PM2.5,32,182,72
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","08-04-2025 20:00:00",19.222279,72.957979,SO2,7,59,18
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","08-04-2025 20:00:00",19.222279,72.957979,CO,11,38,23
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","08-04-2025 20:00:00",21.869985,85.167016,PM10,30,115,68
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","08-04-2025 20:00:00",11.9309,79.8027,PM10,4,35,17
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","08-04-2025 20:00:00",11.9309,79.8027,OZONE,3,40,27
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","08-04-2025 20:00:00",31.620000,74.876512,PM2.5,44,86,64
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","08-04-2025 20:00:00",31.620000,74.876512,NH3,9,18,14
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","08-04-2025 20:00:00",31.620000,74.876512,CO,30,161,60
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","08-04-2025 20:00:00",30.233011,74.907758,PM10,42,172,75
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","08-04-2025 20:00:00",30.233011,74.907758,NO2,22,24,23
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","08-04-2025 20:00:00",30.233011,74.907758,SO2,2,21,11
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","08-04-2025 20:00:00",30.233011,74.907758,CO,17,101,67
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","08-04-2025 20:00:00",31.321907,75.578914,NO2,28,35,32
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","08-04-2025 20:00:00",31.321907,75.578914,SO2,14,17,16
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","08-04-2025 20:00:00",18.573040,73.927715,PM10,117,177,150
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","08-04-2025 20:00:00",18.536457,73.805454,PM2.5,23,77,50
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","08-04-2025 20:00:00",18.530085,73.849598,NO2,71,255,153
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","08-04-2025 20:00:00",18.547056,73.826908,CO,12,117,28
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","08-04-2025 20:00:00",18.664282,73.763966,NO2,29,121,59
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","08-04-2025 20:00:00"," 16.5038",74.3623,SO2,1,26,9
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","08-04-2025 20:00:00",21.941841,86.728318,CO,44,117,103
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","08-04-2025 20:00:00",20.34652,85.81630,PM2.5,2,33,11
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","08-04-2025 20:00:00",20.34652,85.81630,PM10,19,71,35
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","08-04-2025 20:00:00",20.34652,85.81630,NH3,2,2,2
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","08-04-2025 20:00:00",22.06156703,85.47409613,NH3,4,4,4
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","08-04-2025 20:00:00",21.8004996,83.8396977,PM10,30,187,75
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","08-04-2025 20:00:00",19.235581,73.159121,PM2.5,75,179,100
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","08-04-2025 20:00:00",19.4458210,72.7988231,NO2,9,91,31
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","08-04-2025 20:00:00",25.5803419,91.8942571,NH3,7,9,8
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","08-04-2025 20:00:00",25.5586,91.8985,SO2,6,8,6
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","08-04-2025 20:00:00",20.94185,86.11510,CO,17,35,19
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","08-04-2025 20:00:00","20.48891     ","85.84768     ",NO2,6,26,14
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","08-04-2025 20:00:00",21.643900,85.599355,CO,14,60,17
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","08-04-2025 20:00:00",22.265816,86.174829,PM2.5,17,60,42
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","08-04-2025 20:00:00",20.832874,85.104082,PM2.5,8,70,27
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","08-04-2025 20:00:00",21.51161,86.89088,PM2.5,7,47,21
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","08-04-2025 20:00:00",21.51161,86.89088,NH3,2,3,3
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","08-04-2025 20:00:00",22.1166054,85.3945546,NH3,NA,NA,NA
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","08-04-2025 20:00:00",22.18972222,84.86277778,PM10,107,148,112
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","08-04-2025 20:00:00",22.18972222,84.86277778,NO2,NA,NA,NA
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","08-04-2025 20:00:00",22.220833,84.809444,PM10,107,185,131
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","08-04-2025 20:00:00",20.9360711,85.1707021,NH3,4,4,4
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","08-04-2025 20:00:00",25.344694,72.626208,SO2,5,14,8
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","08-04-2025 20:00:00",24.588397,76.172782,SO2,3,16,9
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","08-04-2025 20:00:00",24.588397,76.172782,CO,30,104,40
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","08-04-2025 20:00:00",28.108988,75.386577,NO2,8,104,33
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","08-04-2025 20:00:00",28.108988,75.386577,NH3,8,16,14
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","08-04-2025 20:00:00",26.268249,73.0193853,SO2,1,11,6
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","08-04-2025 20:00:00",26.295810,73.082283,CO,8,54,13
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","08-04-2025 20:00:00",24.892047,74.623527,SO2,5,138,21
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","08-04-2025 20:00:00",24.892047,74.623527,CO,15,102,29
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","08-04-2025 20:00:00",24.892047,74.623527,OZONE,1,98,79
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","08-04-2025 20:00:00",28.296139,74.961696,PM2.5,28,237,80
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","08-04-2025 20:00:00",26.895552,76.334753,NH3,7,9,8
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","08-04-2025 20:00:00",26.895552,76.334753,OZONE,53,168,146
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","08-04-2025 20:00:00",26.699557,77.898881,NH3,7,27,11
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","08-04-2025 20:00:00","30.736056 ",76.209694,OZONE,21,58,43
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","08-04-2025 20:00:00",30.9028,75.8086,PM10,74,500,211
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","08-04-2025 20:00:00",30.649961,76.331442,SO2,NA,NA,NA
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","08-04-2025 20:00:00",30.649961,76.331442,OZONE,36,52,42
India,Punjab,Patiala,"Model Town, Patiala - PPCB","08-04-2025 20:00:00",30.349388,76.366642,SO2,10,35,16
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","08-04-2025 20:00:00",25.106006,76.469948,NH3,NA,NA,NA
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","08-04-2025 20:00:00",25.106006,76.469948,OZONE,1,112,92
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","08-04-2025 20:00:00",25.747299,71.393989,NO2,1,21,7
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","08-04-2025 20:00:00",25.747299,71.393989,CO,7,23,17
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","08-04-2025 20:00:00",27.215415,77.50873,NH3,3,9,6
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","08-04-2025 20:00:00",23.837789,73.714926,NO2,4,38,14
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","08-04-2025 20:00:00",23.837789,73.714926,CO,8,38,15
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","08-04-2025 20:00:00",29.610750,74.283608,CO,52,89,68
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","08-04-2025 20:00:00",26.843698,75.766894,NO2,9,126,36
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","08-04-2025 20:00:00",26.843698,75.766894,CO,6,110,31
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","08-04-2025 20:00:00",28.207266,76.829265,PM2.5,53,356,202
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","08-04-2025 20:00:00",28.207266,76.829265,NH3,12,15,13
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","08-04-2025 20:00:00",28.018792,73.292658,PM2.5,24,139,49
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","08-04-2025 20:00:00",28.018792,73.292658,NH3,5,10,8
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","08-04-2025 20:00:00",28.018792,73.292658,CO,10,177,13
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","08-04-2025 20:00:00",26.470859,74.646594,PM2.5,38,182,85
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","08-04-2025 20:00:00",26.470859,74.646594,NH3,6,18,13
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","08-04-2025 20:00:00",27.554793,76.611536,SO2,5,22,15
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","08-04-2025 20:00:00",23.555190,74.440010,NH3,4,13,7
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","08-04-2025 20:00:00",26.506177,77.025989,NO2,10,49,25
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","08-04-2025 20:00:00",25.164090,75.858137,PM2.5,17,271,92
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","08-04-2025 20:00:00",26.786682,75.827928,PM10,80,204,129
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","08-04-2025 20:00:00",26.960669,75.771817,PM2.5,55,307,97
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","08-04-2025 20:00:00",12.746998,77.813811,SO2,48,50,49
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","08-04-2025 20:00:00",12.746998,77.813811,CO,18,23,22
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","08-04-2025 20:00:00",12.746998,77.813811,OZONE,39,41,40
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","08-04-2025 20:00:00",12.864618,79.659968,PM10,48,123,77
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","08-04-2025 20:00:00",12.864618,79.659968,NO2,1,13,3
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","08-04-2025 20:00:00",12.864618,79.659968,CO,20,26,20
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","08-04-2025 20:00:00",10.967820,78.080882,PM2.5,NA,NA,NA
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","08-04-2025 20:00:00",10.967820,78.080882,NH3,NA,NA,NA
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","08-04-2025 20:00:00",9.865935,78.022669,NO2,16,20,19
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","08-04-2025 20:00:00",9.865935,78.022669,SO2,13,29,26
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","08-04-2025 20:00:00",10.798548,79.838212,PM2.5,3,37,16
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","08-04-2025 20:00:00",10.798548,79.838212,SO2,4,11,7
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","08-04-2025 20:00:00",9.36399,78.831977,NO2,5,5,5
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB","08-04-2025 20:00:00",12.952707,79.30394,PM10,NA,NA,NA
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","08-04-2025 20:00:00",11.679111,78.125052,CO,36,38,38
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","08-04-2025 20:00:00",10.7654824,79.1389968,PM2.5,20,63,33
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","08-04-2025 20:00:00",10.7654824,79.1389968,NO2,4,5,4
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","08-04-2025 20:00:00",10.7654824,79.1389968,OZONE,4,19,10
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","08-04-2025 20:00:00","8.816428 ",78.099039,PM10,17,82,40
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","08-04-2025 20:00:00","8.816428 ",78.099039,SO2,10,22,16
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","08-04-2025 20:00:00",25.196024,75.855668,NH3,15,36,22
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","08-04-2025 20:00:00",25.196024,75.855668,OZONE,2,82,53
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","08-04-2025 20:00:00",27.213494,73.734444,SO2,3,38,9
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","08-04-2025 20:00:00",27.213494,73.734444,OZONE,8,82,72
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","08-04-2025 20:00:00",25.771061," 73.340227",OZONE,10,61,42
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","08-04-2025 20:00:00",24.041198,74.780702,PM2.5,22,97,47
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","08-04-2025 20:00:00",24.041198,74.780702,NO2,12,100,33
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","08-04-2025 20:00:00",24.041198,74.780702,NH3,4,9,5
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","08-04-2025 20:00:00",24.041198,74.780702,CO,4,20,8
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","08-04-2025 20:00:00",12.8777316,80.0834807,OZONE,4,8,6
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","08-04-2025 20:00:00",12.9099161,80.1076538,PM10,16,24,18
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","08-04-2025 20:00:00",12.9099161,80.1076538,CO,12,42,21
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","08-04-2025 20:00:00",13.1278,80.2642,PM2.5,7,48,28
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","08-04-2025 20:00:00",13.1278,80.2642,NO2,8,26,17
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","08-04-2025 20:00:00",13.1662,80.2584,PM2.5,2,233,43
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","08-04-2025 20:00:00",13.164544,80.26285,PM2.5,14,84,32
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB","08-04-2025 20:00:00",11.273992,78.163545,PM2.5,NA,NA,NA
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB","08-04-2025 20:00:00",11.273992,78.163545,OZONE,9,11,10
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","08-04-2025 20:00:00",11.4068288,76.7138973,OZONE,5,6,6
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","08-04-2025 20:00:00",11.258242,77.552761,PM10,18,96,41
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","08-04-2025 20:00:00",11.258242,77.552761,CO,49,52,50
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","08-04-2025 20:00:00",11.258242,77.552761,OZONE,6,19,12
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","08-04-2025 20:00:00",10.423417,78.784889,PM10,2,58,27
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","08-04-2025 20:00:00",29.931624,73.864511,CO,23,72,40
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","08-04-2025 20:00:00",26.159933,75.780517,OZONE,1,65,24
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","08-04-2025 20:00:00",24.5886166,73.6321397,PM10,35,127,91
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","08-04-2025 20:00:00",24.5886166,73.6321397,NH3,7,7,7
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","08-04-2025 20:00:00",27.338530,88.614099,NO2,NA,NA,NA
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","08-04-2025 20:00:00",11.6829898,79.7532099,PM10,6,34,18
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","08-04-2025 20:00:00",11.7637683,79.7499835,NO2,8,21,14
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","08-04-2025 20:00:00",10.358535,77.984321,PM10,NA,NA,NA
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","08-04-2025 20:00:00",10.358535,77.984321,OZONE,2,8,2
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","08-04-2025 20:00:00",13.4127,80.1081,SO2,2,105,22
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","08-04-2025 20:00:00",12.9533,80.2357,PM2.5,8,71,21
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","08-04-2025 20:00:00",12.9533,80.2357,CO,24,39,31
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","08-04-2025 20:00:00",12.9533,80.2357,OZONE,14,18,15
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","08-04-2025 20:00:00",13.1036,80.2909,SO2,6,14,8
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","08-04-2025 20:00:00",13.0052189,80.2398125,SO2,8,11,9
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","08-04-2025 20:00:00",13.0052189,80.2398125,CO,52,68,60
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","08-04-2025 20:00:00",26.031443,76.359327,CO,48,111,79
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","08-04-2025 20:00:00",26.031443,76.359327,OZONE,14,189,129
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","08-04-2025 20:00:00",27.608912,75.153302,OZONE,6,99,64
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","08-04-2025 20:00:00",24.885261,72.857549,OZONE,33,73,64
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","08-04-2025 20:00:00",17.540891,78.358528,SO2,1,15,9
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","08-04-2025 20:00:00",17.460103,78.334361,PM10,34,131,65
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","08-04-2025 20:00:00",17.460103,78.334361,CO,2,51,33
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","08-04-2025 20:00:00",17.460103,78.334361,OZONE,12,17,14
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","08-04-2025 20:00:00",17.470431,78.566959,PM10,NA,NA,NA
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","08-04-2025 20:00:00",17.470431,78.566959,NO2,NA,NA,NA
